likes,body,time
183,"Люди говорят ""ты изменился"", когда понимают, что ты перестал быть тем, кем выгодно для них.",1525755607
173,"Обожаю слушать ложь, когда знаю правду.",1525744802
188,У меня есть я. Вместе мы справимся.,1525731149
184,"Алкоголь не помогает найти ответ, он помогает забыть вопрос.",1525719603
158,"Всегда мечтал посмотреть в лицо дьяволу, не глядя при этом в зеркало.",1525712405
181,"Никто не паникует, когда все идет согласно плану. Даже если план чудовищен.",1525701606
151,"Человек должен быть писателем своей судьбы, а не читателем чужой.",1525687207
181,"Тому, кто имеет терпение, всегда достается самое лучшее.",1525676410
161,"Лучше на ринг с дьяволом, чем вновь довериться человеку.",1525669207
186,"Я готов сделать тысячу шагов на встречу, но ни одного вдогонку.",1525658402
212,"Разумеется, людям не нравится, когда ты не такой, как они. Они будут долго тебя высмеивать, осуждать, унижать, но это все происходит от зависти. Они не могут так, как ты, у них духу не хватает. Проще назвать кого-то психом, чем признать, что тебе страшно отличиться от толпы.",1525646284
166,"Иногда надо упасть, чтобы потом встать.",1525633204
181,"- Вы кого-нибудь любите? 
- Нет, мне лень.",1525626005
153,Трудности делают людей сильнее,1525615206
171,"Человек хорош и прекрасен. Пока его не разбили, не обманули и не растоптали.",1525600807
234,Бойтесь гнева терпеливого человека.,1525590010
203,"Иногда надо творить безумства. В мире, где нет логики и разума, лишь сумасшедший найдет правильный путь.",1525582807
227,"Никто не знает что у меня в голове, но каждый идиот думает, что понимает меня.",1525572002
180,"- Будь проще, и люди к тебе потянутся. 
- Лучше я буду сложнее, и от меня отстанут те, кто проще.",1525546804
193,"Не бойтесь врагов, бойтесь друзей. Предают друзья, а не враги.",1525539607
168,"Не забывай того, кто видел тебя в дерьме и не отвернулся.",1525528806
203,"Улыбайтесь! Это заставляет людей ломать голову, что же у вас на уме.",1525514408
171,Быть как все - значит быть никем.,1525503608
180,"Человек взрослеет тогда, когда способен улыбнуться тому, что сделало ему больно.",1525496406
170,"Забыв меня сегодня, не вспоминайте обо мне завтра.",1525485602
162,"— Меня судить!? И все из-за того, что я не вписываюсь в ваши стереотипы?",1525473327
158,"Многие жалуются на свою внешность, но на мозги никто не жалуется.",1525460404
166,"Пора уже переходить на реальность, и видеть людей не такими, какими хочешь, а такими, какие они есть.",1525453210
196,"К сожалению, некоторым людям мы нужны лишь в отдельных случаях.",1525442406
227,"Не принимай решений, когда ты зол. Не давай обещаний, когда ты счастлив.",1525428011
162,Позволь каждой ошибке научить тебя великому уроку: каждый закат — это начало яркого и большого рассвета.,1525410008
162,"Иногда за улыбкой может прятаться больше ненависти, чем за сердитым взглядом.",1525399202
118,Не оглядывайся назад. Только вперед.,1525384800
207,"В этом мире можно искать всё, кроме любви и смерти… Они сами тебя найдут, когда придет время.",1525374003
189,"Не отвергайте людей, которые хотят с вами быть. Возможно, они будут единственными, кто останется с вами в самые трудные моменты жизни.",1525366805
149,"Столько есть всего, о чём надо подумать. Зачем забивать себе голову тем, чего уже не вернёшь, — надо думать о том, что ещё можно изменить.",1525356006
196,"Mы живём в мире, где улыбка уже не значит хорошее отношение к тебе. Где поцелуи совсем не значат чувства. Где признания не значат любовь. Где каждый одинок и никто не старается это изменить. Где нет больше правды, лишь все более искусная ложь.",1525341606
194,"Возраст - это лишь цифра, она не определяет ум человека и его взгляды на жизнь. Всё зависит не от прожитых лет, а от пережитых обстоятельств.",1525330805
217,"Пока существуют люди, которых я раздражаю, я буду жить и продолжать свою великую миссию.",1525323605
170,"— Сейчас ты им нужен. А надоешь, они тебя выкинут как прокажённого.",1525312800
196,"— Ты лжец, псих, неадекват, эгоист и сволочь! 
— Не надо похвал!",1525298400
232,"Иногда нужно стать зверем, чтобы с тобой поговорили по-человечески.",1525287604
154,"Никому не обязан, ни к чему не привязан, никому не подобен.",1525280405
127,Не думай о проблеме - думай о решении проблемы.,1525269605
184,"Некоторые люди думают, что мне на всё насрать. Правильно думают.",1525255207
137,"Даже трех пальцев будет много для того, чтобы сосчитать тех, в ком я уверен.",1525244410
122,"Подумай, сколько всего ты мог бы сделать, если бы не чужое мнение...",1525237207
179,"Как часто приходится слышать ""мне плохо"". Кому действительно плохо, тот молчит.",1525226400
177,"Единственный праздник, на котором мне будет весело - это апокалипсис.",1525212000
143,"Если вас критикуют, то значит вы всё делаете правильно. Потому что люди нападают на всякого у кого есть мозги.",1525201202
197,Иногда меня пугает мое безразличие.,1525194003
147,Алкоголь для слабаков. Сильные наслаждаются депрессией.,1525168804
157,"Я не псих, я сознательно не в себе.",1525158006
145,"Порядок необходим глупцам, гений же властвует над хаосом.",1525150805
155,"В наше время, чтобы выжить нужно убить в себе человека, и выпустить наружу психа, живущего в тебе.",1525140000
168,"Человек влюбляется точно так же, как и падает с лестницы. Это несчастный случай.",1525125600
164,Не слушайте советы окружающих - они выгодны только им.,1525114802
190,"Всё когда-нибудь заканчивается: терпение, нервы, патроны...",1525107603
204,"Самый страшный человек, это тот которому нечего терять... он способен на все.",1525096805
110,Людям только одно удаётся на славу — разочаровывать друг друга.,1525082407
180,"Люди называют тебя сумасшедшим, когда ты делаешь то, на что у них никогда не хватило бы смелости.",1525071608
153,"Если против тебя толпа... Жестоко расправься с самым смелым, остальные разбегутся в панике.",1525064407
132,"В среднем, в мире существует 7 человек, похожих 
на вас внешностью. Подумать только, 7 таких же 
красавчиков! Уму непостижимо.",1525053602
171,"Иногда просто необходимо сойти с ума, чтобы привести в порядок чувства.",1525039200
160,Ночь - это время глупых мыслей и потрясающих идей.,1525028402
194,"Я настоящий только с теми, кому доверяю.",1525021204
130,"Человек хорош и прекрасен. Пока его не разбили, не обманули и не растоптали.",1525010403
147,"Безумец - это прежде всего человек, которого не понимают.",1524996006
99,Трудности делают людей сильнее.,1524985207
141,"Всё-таки некоторые люди меня удивляют. Вроде бы куда ещё тупее, но им как то удается.",1524978005
143,"Стало модным приписывать себе психиатрические заболевания. Депрессия, шизофрения, паранойя - этого всего у вас нет, Вы просто тупые дебилы.",1524967200
127,"Когда у меня падает настроение, то у людей вокруг падает самооценка.",1524952800
132,"Человек влюбляется точно так же, как и падает с лестницы. Это несчастный случай.",1524942002
172,Вторая половинка? Я вроде как целым родился.,1524934804
155,"Я говорю на 3 языках: ирония, сарказм, ненормативная лексика.",1524924002
130,Люди редко умеют быть по-настоящему верными. В этом плане собаки мне нравятся куда больше.,1524909604
134,"Иногда надо упасть, чтобы потом встать.",1524898806
119,Вы правда так думаете или Вам сказали так думать?,1524891604
202,"Никто не знает, что на самом деле на душе у человека, который всегда смеется.",1524880800
113,"Ошибки — это доказательство того, что ты пытаешься и скорее всего достигнешь цели.",1524866400
157,"- Ради кого ты живешь? 
- Ради себя. 
- Это эгоистично. 
- Да, зато жить буду долго и счастливо.",1524855602
202,"Самый опасный человек тот, кто слушает, думает и молчит.",1524848404
155,"Лучше быть одному, чем пополнить стадо.",1524837603
159,"Месть не выход, но прекрасное развлечение.",1524823204
175,"Всё, что меня не убило.. сильно об этом пожалеет.. потому что теперь моя очередь.",1524812406
159,"Этот мир состоит из парадоксов. Нас учат говорить правду, и на нас обижаются, когда мы это делаем.",1524805204
189,"Я, наверное, был плохим другом, раз обо мне не вспоминают те, с кем когда-то я так искренне улыбался.",1524794401
146,"Когда летишь с моста, понимаешь, что все твои проблемы решаемы, кроме одной - ты уже летишь с моста.",1524780000
185,"Шизофрения - хорошая вещь, всегда есть с кем поговорить по душам.",1524769200
136,"Основная ваша ошибка заключается в том, что вы недооцениваете значения человеческих глаз. Поймите, что язык может скрыть истину, а глаза — никогда!",1524762004
157,"Я могу сделать абсолютно любой поступок, если буду уверен, что он того стоит.",1524751203
110,Не засоряйте свой мозг всяким хламом.,1524736803
155,"Когда одна дверь закрывается, открывается другая.. Но часто мы так долго смотрим на закрытую дверь, что не видим той, которая открылась...",1524726004
174,"То, что нас не убивает, делает нас сильнее. И злее, подлее, равнодушней.",1524718802
165,Окружающие часто говорят обо мне плохие и ужасные вещи - не верьте им: я гораздо хуже и страшнее.,1524708000
112,"Мечты становятся реальностью, когда мысли превращаются в действия.",1524693600
182,"Я не планирую, это скучно. Я импровизирую!",1524682802
124,Нужно уметь проигрывать. К этой мысли следует постепенно приучать всех своих противников.,1524675605
114,"Я — единственный на свете человек, которого мне бы хотелось узнать получше.",1524664802
126,"Научись ставить цели и управлять собой, иначе тобой будут управлять другие.",1524650413
154,"Обожаю слушать ложь, когда знаю правду.",1524639605
127,"Вы все так боитесь стать никем в этой жизни, что становитесь кем попало.",1524632404
132,Совесть - умение уничтожать мозг самому себе.,1524621600
155,"Да, у меня много недостатков. Простите меня, идеальные люди.",1524607200
164,"Когда ты родился, ты плакал, а мир 
улыбался. Так про живи жизнь так, чтобы 
умирая ты улыбался, а мир плакал.",1524596402
173,"Иди против всех. Будь собой, чего бы это не стоило. Социум сжигает индивидуальность.",1524589204
113,"Для тех, кто верит в себя, нет ничего невозможного!",1524578406
157,Никто из них никогда не узнает меня настоящего.,1524564007
149,"Если у тебя нет разногласий с людьми — значит, у тебя нет своего мнения и характера.",1524553208
104,"Каждый должен сам платить за свои ошибки, иначе он никогда не поумнеет.",1524546008
172,"-Не нервничай! Нервные клетки не восстанавливаются! 
-Не умничай. Зубы тоже.",1524535200
121,Ни на кого нельзя положиться. Все приходиться делать самому.,1524520800
122,"Мои мысли убивают меня получше, чем некоторых людей пули.",1524510002
187,"Простой способ проверить, насколько ты кому-то дорог. Перестань звонить, писать и начни считать дни.",1524502805
128,"Обидно, когда ты не можешь поцеловать человека, которого любишь, даже в щечку, потому что это ты сам.",1524492005
182,"Не забывай того, кто видел тебя в дерьме и не отвернулся.",1524477604
193,"Наслаждайся жизнью — никто не знает, когда она закончится.",1524466807
139,"Никогда не напоминайте людям о себе. Тем, кому вы действительно нужны, никогда о вас не забудут.",1524459604
143,"К сожалению, некоторым людям мы нужны лишь в отдельных случаях.",1524448800
97,"Надежды — это обручи, которые не дают сердцу лопнуть.",1524434400
121,Страх не знает логики.,1524423602
205,"Не стоит верить моей улыбке. Я могу всадить вам пулю в лоб, с улыбкой на лице.",1524416404
161,"У каждого есть право на ошибку, а у меня вообще безлимит.",1524405603
135,"— Зачем вы отрезали ему голову? 
— Да он ей всё равно не пользовался.",1524391205
198,"- Правда, что минута смеха продлевает жизнь на 5 минут? 
- Ну, это смотря над кем смеетесь… Может и сократить…",1524380406
175,"Мне плевать на то, что обо мне думают. Особенно плевать на тех, кто думать не умеет.",1524373206
109,"Не стойте в сторонке, жизнь короткая.",1524362402
171,Каждый имеет право на своё безумие.,1524348000
213,"Забудьте тех, кто вас забыл и вспомните, кто рядом.",1524337203
215,"И хоть велик соблазн по сразу двум идти дорогам, нельзя одной колодой карт играть и с дьяволом и с Богом…",1524330006
139,Главное правило реальности — не запутаться в своих иллюзиях.,1524319206
116,"Глупо видеть в человеке только то, что вы хотите видеть. 
Ведь именно эта глупость часто приводит к разочарованию.",1524304809
167,"Лучше опоздать, где ждут, чем явиться вовремя, куда не приглашали.",1524294010
133,"Не судите человека, пока не поговорите с ним лично, потому что все что вы слышите — слухи.",1524286808
157,"- Что нового? 
- А что ты помнишь из старого?",1524276002
131,Некоторые люди вдохновляют моего внутреннего серийного убийцу..,1524263746
129,"Никто не оценит твой внутренний мир, кроме торговца органами.",1524250802
164,"Чувства не проходят, мы их просто перестаём показывать.",1524243606
129,"Порой, за минуты счастья мы платим годами боли.",1524232805
164,"Человек должен мечтать, чтобы видеть смысл жизни.",1524218406
161,"Нет ничего постоянного, все может измениться в любую секунду.",1524207610
146,"Без некоторых людей мы не были бы такими, какие есть сейчас.",1524200407
194,Не хочу больше никому верить.,1524189602
101,"Мы не можем вырвать испорченные страницы. Но это не значит, что из-за них надо бросать в огонь всю книгу.",1524175200
145,"В жизни всегда будут проблемы. Но выбор за нами: либо ныть, либо решать их.",1524164404
182,"Я не страдаю безумием, я им наслаждаюсь...",1524157204
200,"Меня уже абсолютно ничего не расстраивает и не удивляет. Всё ""нормально"" в любом случае.",1524146407
170,"Есть люди, как наркотик — знаешь, что нельзя, а тянет… А есть люди, как торт — сладко, вкусно, но уже тошнит..",1524132007
141,"Есть моменты, которые навсегда в памяти.",1524121209
158,"- Я тебя люблю. Ты бесишь меня больше, чем это вообще возможно в принципе, но я хочу прожить с тобой каждую эту раздражающую минуту.",1524114008
143,"Со врeменем, уcтаeшь тянуться к людям, кoтоpыe не 
дeлают ни шагу к тeбe на вcтрeчу.",1524103202
148,"И я выберу тебя! 
Через сотни жизней, 
в сотнях миров, в любой версии 
действительности, я найду Тебя, и я выберу 
— Тебя.",1524088800
158,"― Знаешь что я заметил? Никто не паникует, когда всё идёт согласно плану... Даже если план чудовищен.",1524078004
160,Из меня вышел хороший человек. А плохой — остался.,1524070805
126,Убийство — это тоже выбор.,1524060006
142,Единственный разумный способ жить в этом мире - это жить без правил.,1524045607
120,"―Ты - тварь, убивающая за деньги. 
―Не говори как все, ты не такой. Хотя и хочешь им быть. Для них ты просто псих, как я. Сейчас ты им нужен, а надоешь — они тебя выкинут, как прокажённого. Их принципы, их кодекс — всего лишь слова, забываемые при первой опасности. Они такие, какими мир позволяет им быть. Я покажу тебе: когда дело плохо, эти... эти цивилизованные люди сожрут друг друга. Я не чудовище, я вижу их насквозь.",1524034810
96,"―Раньше у преступников в этом городе были хоть какие-то принципы, честь, уважение. А ты, во что веришь ты, а? Во что ты веришь? 
―Я верю, что то, что тебя не убивает, делает тебя... страннее!",1524027607
145,"Трудно быть добрым, если ты прав...",1524016802
101,"Если человек вас дико бесит — просто не общайтесь с ним. Хотя, конечно, как вариант, можно растворить его в кислоте...",1524004132
125,"Никогда не извиняйся за то, как ты выглядишь.",1523991602
100,"Псих? Может, покромсать тебя на мелкие кусочки и скормить твоим псам, хмм? Посмотрим тогда, насколько верен голодный пёс!",1523984402
91,"У мафии есть план, у полиции есть план, у политиков есть планы. Они... планировщики! Планировщики пытаются контролировать свои тесные мирки. Я не планировщик. Я пытаюсь показать им насколько жалки их попытки все контролировать.",1523973602
94,"- Вы считаете себя сумасшедшим? - Это интересный вопрос! Видите ли, сумасшедшие люди не считают, что они сходят с ума. Они думают, что становятся разумнее. Так что нормальные люди не должны думать, что они в здравом уме, потому что тогда они становятся немного сумасшедшими.",1523959202
107,"Я принимаю только правду, а эти наивные людишки верят во все, лишь бы было уютно и весело. Они живут иллюзией, я же жизнью.",1523948405
129,"Большая сила в человеке, который сумеет промолчать, хоть он и прав.",1523941202
80,"Я не могу убивать на скорую руку. Мне нужно порезвиться, побегать, попугать…",1523930400
138,"Большинство строит из себя умных. Лишь малая часть готова признать себя в идиотизме и как не странно, она более умна..",1523916000
89,"Никогда не угадаешь сколько у человека мозгов, пока они не разлетятся по асфальту.",1523905206
204,"Быть одиноким не так уж и плохо. По-крайней мере точно знаешь, что тебя никто не предаст.",1523898010
169,"Любовь не живет, а выживает среди ревности, тупости и самолюбия.",1523887208
104,"Набивая себе цену, можно в конце концов остаться на распродажу.",1523872806
179,И помни: никакой агрессии — бей и улыбайся.,1523862010
119,Я ничего и никому не должен доказывать.,1523854808
132,"Не позволяй никому, никогда, заставлять тебя чувствовать, что ты не заслуживаешь того, что хочешь.",1523844002
163,"Если вы сказали, не подумав – значит, вы сказали то, что думаете.",1523828215
148,"Всё придёт тогда, когда должно прийти. Не надо торопить события.",1523818803
163,"И пусть судьба не справедлива, но жизнь – игра, играй красиво.",1523811605
205,"Спасибо тем, кто отказал мне в помощи. Именно благодаря им я справился сам.",1523800806
179,И короля и пешку после игры кладут в одну коробку.,1523786406
171,"Лучше иметь повернутую психику, безумные идеи, быть непонятным и немного больным на голову, чем не отличаться от тумбочки, что стоит у твоей кровати.",1523775610
139,"Ты должен верить в себя даже тогда, когда в тебе сомневается весь мир.",1523768406
121,Не срывайте с людей маски – вдруг это намордники.,1523757602
131,Часто один взгляд собаки заменяет миллионы пустых человеческих слов.,1523744164
131,"Иногда надо творить безумства. В мире, где нет логики и разума, лишь сумасшедший найдет правильный путь.",1523732402
173,"Очень важно найти того, кто смотрит на этот мир так же, как и ты.",1523725204
169,Не принимайте доброту за слабость.,1523714405
128,"Плевать, что скажут другие. Если хочешь - действуй.",1523700005
129,"И каждый раз заново обжигаясь, ты искренне веришь, что это в последний раз, наивный ублюдок.",1523689209
93,Невыносимых людей нет. Есть узкие двери.,1523682006
97,"Если начать вырезать всех идиотов, то к вечеру почти никого не останется.",1523671202
118,Путь к сердцу человека лежит через разорванную грудную клетку. Ко всему остальному я отношусь скептически.,1523656800
101,"Смесь бреда, чуши и предательства можно выразить одним словом — жизнь.",1523646003
132,Не дай людям сломать себя.,1523638804
114,Если решишь покончить с собой - позвони мне. Захвачу видеокамеру.,1523628004
94,Если ты не со мной - ты мой враг.,1523613605
97,Почему люди бьются головой о стену? Ведь биться головой об угол гораздо эффективнее.,1523602805
157,"Почти все через это проходили, ты любил, а тебя не любили.",1523595605
154,Не будь слишком доверчив. Врут все. И ты в том числе.,1523584800
159,"А я уже привык весёлый делать вид и тихо умирать, пока никто не видит.",1523570400
162,Главное в жизни - деньги. Есть деньги - есть все. Довольно глупо это отрицать.,1523559602
161,"От смеха еще никто не умирал, кроме тех, кто пошутил неудачно.",1523552404
126,"Сарказм возник в ходе эволюции, чтобы дать умным людям выжить в обществе идиотов.",1523541604
113,"Не жалуйтесь на судьбу. Ей, может быть, с вами тоже не очень приятно.",1523527203
176,Можно доверять только двум людям. Себе и тому чуваку в зеркале.,1523516405
103,Нужные действия в нужное время могут изменить жизнь.,1523509204
173,Я не псих я просто вижу людей насквозь и понимаю их сущность.,1523498400
136,Если ты не уверен в человеке не стоит изливать ему душу потом он может этим воспользоваться.,1523484000
177,У меня есть я. Мы справимся.,1523473204
200,"Если я улыбаюсь вам, это еще не значит, что я рад вас видеть. Может я только что представил, как вас по асфальту каток размазал.",1523466005
128,"Мой психиатр говорит, что я не смогу захватить мир… наивный.",1523455205
162,"Чем больше ты стараешься добиться человека, который тебя не ценит, тем больнее для тебя будут удары его равнодушия..",1523440807
166,"В один прекрасный момент тебе просто станет абсолютно все равно, что думают другие люди - и жить станет легче.",1523430009
176,"Когда найдёшь то, что так долго искал, судьба по-любому не даст тебе взять это просто так.",1523422808
163,"Если судьба свела вас со мной, значит, пришло ваше время платить за свои грехи.",1523412000
101,"В любой ситуации выбор всегда за вами. Вы либо гуляете под дождем, либо просто под ним мокнете.",1523397600
148,Оставаться наедине со своими мыслями — весьма опасное занятие.,1523386804
156,"Падают не от сильного удара, а от неожиданного.",1523379605
176,"Если чувствуется боль, значит еще живой.",1523368804
177,Я живу как положено. А положено у меня на всё.,1523354408
156,"Я предпочитаю делать в своей жизни то, что я люблю. А не то, что модно или престижно.",1523343609
105,"Я принимаю только правду, а эти наивные людишки верят во все, лишь бы было уютно и весело. Они живут иллюзией, я же жизнью.",1523336408
173,"О какой духовности может идти речь в обществе, где люди оценивают друг друга по стоимости костюмов?",1523325602
137,Пока не возненавидишь себя старого не станешь другим.,1523311202
167,"Не стоит доверять всем подряд, многие из них красивые снаружи, но внутри полные мрази.",1523300402
113,"Двуличные люди напрягают тем, что не понятно в какое лицо лучше двинуть.",1523293205
169,Настроение: выйти на улицу и начать убивать.,1523282405
128,"Я принимаю только правду, а эти наивные людишки верят во все, лишь бы было уютно и весело. Они живут иллюзией, я же жизнью.",1523268005
109,Грусть без причины - признак меня.,1523257213
139,"Да что за век? Людей сжигать нельзя, рабов держать тоже нельзя, даже пытать никого нельзя. Я не для этого мира.",1523250008
158,"Меня уже абсолютно ничего не расстраивает и не удивляет. Всё ""нормально"" в любом случае.",1523239202
186,Не хочу больше никому верить.,1523224800
208,"Мне так надоело терять людей. Мне нужен кто-то кто придет в мою жизнь и скажет: хочешь, не хочешь, я остаюсь!",1523214130
151,"Иногда надо творить безумства. В мире, где нет логики и разума, лишь сумасшедший найдет правильный путь.",1523195372
186,"Я знаю, как надо. Но сделаю, как хочу!",1523163610
148,"Я ничего и никому не должен доказывать, верить или не верить, это ваше дело..",1523141671
142,"Нет ничего постоянного, все может измениться в любую секунду.",1523127606
196,"Чувства не проходят, мы их просто перестаём показывать.",1523120406
148,Каждый имеет право на своё безумие.,1523109606
177,"Бывают люди, с уходом которых уходит часть тебя. Ты не умираешь. Нет. Просто уже не тот, что раньше. По-другому реагируешь на вещи. По-другому мыслишь. Даже улыбка уже другая.",1523095207
162,Я не псих. Я просто вижу людей насквозь и понимаю их сущность.,1523084409
103,"У каждого из нас есть свои маски и когда некоторые личности снимают маску, то перед вами стоит полная мразь.",1523077207
106,"Я не люблю пистолет. Пистолет не приносит мне удовольствия, я больше люблю нож им можно медленно пускать кровь.",1523066402
97,"Большая сила в человеке, который сумеет промолчать, хотя он и прав.",1523052000
147,"Самый лучший подарок жизни — человек, при котором можно мыслить вслух.",1523041204
103,"Если дорога легка, то, скорее всего, ты идешь не тем путем.",1523034005
122,"Жаль, что нельзя вернуть время назад. Я многое изменить хочу.",1523023204
111,"Сколько в людях ни разочаровывайся, все равно удивят.",1523008806
135,"Трудно говорить людям, что у тебя все нормально, когда ты сам не знаешь, что с тобой происходит.",1522998008
177,Одиночество - особая форма безумия.,1522990807
169,"Чтобы найти иголку в стоге сена, достаточно сжечь сено, и провести магнитом над пеплом. Так что, не усложняйте жизнь.",1522980002
103,"Темнота не поглощает, она идет изнутри.",1522965600
115,"Наш мир - безумный, безобразный, дикий и больной...",1522954805
158,"Зачем снова сходиться с людьми, с которыми вы расстались? Это же как заваривать чайный пакетик во второй раз - чай будет как моча.",1522947607
102,"Большинство людей уже не верят в конец света, они просто напросто надеются на него.",1522936806
110,"Разумеется, людям не нравится, когда ты не такой, как они. Они будут долго тебя высмеивать, осуждать, унижать, но это все происходит от зависти. Они не могут так, как ты, у них духу не хватает.",1522922406
144,"Никогда не отказывайся от того, что заставляет тебя улыбаться.",1522904408
176,"Люди всегда разрушают то, что любят больше всего.",1522893602
144,"Для каждого, кто тебя знает, ты разный..",1522879202
147,"Ты можешь бегать и убегать изо всех сил, но фокус-то в том, что убежать от себя ещё никому не удавалось..",1522868404
109,"Чаще прислушивайтесь к шуткам, в некоторых есть доля правды.",1522861205
153,"То, что ты называешь безумием, я называю вдохновением.",1522850404
184,"Самый опасный человек тот, кто слушает, думает и молчит.",1522836007
101,"Терпеть не могу людей, которые кучу всего наобещают, но не выполняют. Да ещё и всякие оправдания придумывают.",1522825210
223,"Иди против всех. Будь собой, чего бы это не стоило. Социум сжигает индивидуальность.",1522818007
139,"Боль — это лишь слабость, покидающая твое тело.",1522807202
102,"Каждому из нас нужны переломные моменты в жизни. 
 
Ведь только после этого мы найдем в себе новые силы и сделаем то, о чем давным-давно мечтали.",1522792802
188,"Джокер - это не персонаж, это состояние души, он есть в каждом из нас..",1522782003
136,"Люди не меняются. 
Ты просто лучше их узнаешь.",1522774804
162,"Один из самых сильных страхов для человека — это понять, что он ошибался в течение долгого времени.",1522764006
193,Не слушайте советы окружающих - они выгодны только для них.,1522749606
171,"Ничего плохого нет в том, что умный человек иногда тупит, гораздо хуже когда тупой постоянно умничает.",1522731608
181,"Наш мир настолько жесток, что мы боимся даже влюбиться, ожидая повсюду подставы и ложь...",1522720802
148,"Очень важно найти того, кто смотрит на этот мир так же, как и ты.",1522706400
142,"Когда я перехожу дорогу, черная кошка плюёт через плечо три раза.",1522695602
150,"Ты ничего не поймешь в дружбе, пока тебя не кинет друг, который был лучшим.",1522688404
131,"Чем больше ты стараешься добиться человека, который тебя не ценит, тем больнее для тебя будут удары его равнодушия..",1522677604
121,"С каждым человеком ты чувствуешь себя по-разному. С кем-то ты глуп, скромен, с кем-то тебе хорошо, приятно, весело, с кем-то ты чувствуешь себя дураком, а с кем-то очень умным и серьёзным. 
Всё это приводит к одной мысли… «А какой я на самом деле?»",1522663206
120,"Разве я похож на человека, которого надо лечить? Лечить надо вас! Вы болеете, вас заботит чужое мнение, оно будет заботить вас даже если вы будете умирать! Настоящая свобода.. Вы ее хоть раз чувствовали? Вы чувствовали хоть раз, что ваш выбор это именно ВАШ выбор, а не выбор чужого мнения о вас?",1522652410
164,"Люди конечно твари, но вся обида в том, что ты один из них.",1522638003
126,"Да, я часто высказываю свою точку зрения. В отличии от вас я ее имею.",1522630800
104,"Любви, наверное, и не существует. Это всё потребности, желания тела и желание чего-то нового, как потребность к еде или к воде. Я верю только в потребности, в любовь - нет.",1522620000
192,"Любовь не живет, а выживает среди ревности, тупости и самолюбия.",1522609008
155,"Я ничего и никому не должен доказывать, верить или не верить, это ваше дело..",1522602006
172,"Особый талант - говорить спокойно, когда хочется кричать.",1522591205
164,"Всё придёт тогда, когда должно прийти. Не надо торопить события.",1522576807
174,"Давать шанс человеку, который вас предал, наверное, тоже самое, что дать вторую пулю тому, кто первый раз в вас не попал.",1522566010
112,"Не подумайте, что я издеваюсь. Я просто духовно насыщаюсь вашей раздражённостью.",1522551604
180,"Многие говорят, что я сумасшедший...
Нет, я просто оригинальный!",1522528467
125,"Безумие это как гравитация, нужно лишь подтолкнуть.",1522528454
163,"Успех… Он рождает врагов, много врагов.",1522429207
157,"Скажи, зачем страдать из-за других? Заставляй других страдать из-за тебя!",1522418407
222,"Вспомни себя год назад. Много что изменилось. 
Одни стали ближе, другие ушли.",1522404008
235,У меня есть я. Мы справимся.,1522393210
180,"У меня уникальный талант. Как бы всё плохо не было, я всегда умудряюсь сделать еще хуже.",1522378805
231,"Я никого не забыл, я просто наблюдаю, кто помнит меня.",1522342803
138,Иногда смотришь на людей и понимаешь: в твоем случае еще не всё потеряно,1522332002
202,"Я собирался убить самого прекрасного человека на земле, но потом понял, что самоубийство - это грех.",1522317603
203,"Я не планирую, это скучно. Я импровизирую!",1522306804
188,"Некоторые говорят, что не смогут жить без любви. Такое чувство, что эти идиоты ничего не слышали о кислороде.",1522292402
240,В ваши игры я буду играть по своим правилам.,1522256409
175,Единственный разумный способ жить в этом мире - это жить без правил.,1522245609
210,"Ты должен пройти через худшее, чтобы прийти к лучшему.",1522231211
210,"Не кричи на меня, а то заболеешь. 
- Чем? 
- Переломом челюсти и сотрясением мозга",1522227195
186,"Плевать, что скажут другие. Если считаешь это правильным - действуй.",1522227126
205,"Шрамы, которые оставили близкие люди, не залечит никто. Они знали, куда бьют.",1522165244
200,"Запомни: мне наплевать на тебя, твое отношение, твое мнение, твои чувства, твою жизнь.",1522083607
153,"Все люди лгут, но это не страшно, никто друг друга не слушает.",1522072807
150,"Иногда друзья значительно опаснее, чем враги.",1522058410
139,Не хочется говорить плохо о людях - но нельзя же всю жизнь молчать.,1522047614
214,Можно ли простить врага? Бог простит! Наша задача организовать их встречу.,1522042951
227,"Не лезьте в мою душу, там вам вряд ли понравится.",1521997206
207,"Злой — это как добрый, только без лжи и лицемерия.",1521986405
144,"Начал ненавидеть людей, вот только пока не определился ненавидеть каждого из вас по отдельности, или всех вместе",1521961210
264,"В принципе, я отношусь к людям так же, как и они относятся ко мне. Так что, если я к вам отношусь плохо - подумайте, может дело в вас самих.",1521946804
142,"Никогда не спорьте с идиотами. Вы опуститесь до их уровня, где они вас задавят своим опытом.",1521914405
124,"Мечты становятся реальностью, когда мысли превращаются в действия.",1521903607
199,,1521889208
166,Миром правит Безумие,1521878410
145,,1521864006
257,"Почему людям можно кидаться словами, а мне нельзя кинуть в них топор?",1521828005
133,"Нет недостижимых целей, есть слабые характеры.",1521817207
186,"У тебя есть враги? Хорошо. Значит у тебя есть своё личное мнение, свой взгляд на мир и ты что-то отстаивал.",1521802808
167,"Некоторым кажется, что я ненормальный. 
А многие уже поняли, что им не кажется.",1521792008
141,"Я думаю, то, что тебя не убивает, делает тебя… страннее…",1521777606
203,,1521741604
188,"Перед тем, как что-то сказать, 
убедитесь, что ваш язык подсоединен к мозгу..",1521730809
